# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
YLR264C-A	YLR264C-A	YLR264C-A_mRNA	protein_coding	0	0	0	35	21	0	0	0	0	0	0	0	0	14
YLR269C	YLR269C	YLR269C_mRNA	protein_coding	0	2	0	25	13	0	0	0	0	0	0	0	2	12
YLR278C	YLR278C	YLR278C_mRNA	protein_coding	0	7	3	24	3	0	0	3	0	0	0	0	7	21
YLR279W	YLR279W	YLR279W_mRNA	protein_coding	0	0	0	35	25	0	0	0	0	0	0	0	0	10
YLR280C	YLR280C	YLR280C_mRNA	protein_coding	0	0	1	34	10	0	0	1	0	0	0	0	0	24
YLR281C	YLR281C	YLR281C_mRNA	protein_coding	0	1	0	36	10	0	0	0	0	0	0	0	1	26
YLR282C	YLR282C	YLR282C_mRNA	protein_coding	0	0	0	39	11	0	0	0	0	0	0	0	0	28
YLR283W	YLR283W	YLR283W_mRNA	protein_coding	0	2	0	42	31	0	0	0	0	0	0	0	2	11
YLR285C-A	YLR285C-A	YLR285C-A_mRNA	protein_coding	0	1	1	42	20	0	0	1	0	0	0	0	1	22
YLR286W-A	YLR286W-A	YLR286W-A_mRNA	protein_coding	0	0	0	45	26	0	0	0	0	0	0	0	0	19
YLR287C	YLR287C	YLR287C_mRNA	protein_coding	0	2	0	58	31	0	0	0	0	0	0	0	2	27
YLR294C	YLR294C	YLR294C_mRNA	protein_coding	0	0	1	31	16	0	0	1	0	0	0	0	0	15
YLR296W	YLR296W	YLR296W_mRNA	protein_coding	0	0	2	26	10	0	0	2	0	0	0	0	0	16
YLR297W	YLR297W	YLR297W_mRNA	protein_coding	0	0	0	24	8	0	0	0	0	0	0	0	0	16
YLR299C-A	YLR299C-A	YLR299C-A_mRNA	protein_coding	0	0	0	15	11	0	0	0	0	0	0	0	0	4
YLR302C	YLR302C	YLR302C_mRNA	protein_coding	0	0	0	12	4	0	0	0	0	0	0	0	0	8
YLR307C-A	YLR307C-A	YLR307C-A_mRNA	protein_coding	0	1	0	33	14	0	0	0	0	0	0	0	1	19
YLR311C	YLR311C	YLR311C_mRNA	protein_coding	0	0	0	18	12	0	0	0	0	0	0	0	0	6
YLR312C	YLR312C	YLR312C_mRNA	protein_coding	0	2	1	16	12	0	0	1	0	0	0	0	2	4
YLR317W	YLR317W	YLR317W_mRNA	protein_coding	0	0	0	10	5	0	0	0	0	0	0	0	0	5
YLR326W	YLR326W	YLR326W_mRNA	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0
YLR334C	YLR334C	YLR334C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YLR339C	YLR339C	YLR339C_mRNA	protein_coding	0	0	1	9	4	0	0	1	0	0	0	0	0	5
YLR342W-A	YLR342W-A	YLR342W-A_mRNA	protein_coding	0	0	0	8	4	0	0	0	0	0	0	0	0	4
YLR345W	YLR345W	YLR345W_mRNA	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	0	4
YLR347W-A	YLR347W-A	YLR347W-A_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
YLR349W	YLR349W	YLR349W_mRNA	protein_coding	0	0	0	6	5	0	0	0	0	0	0	0	0	1
YLR352W	YLR352W	YLR352W_mRNA	protein_coding	0	2	1	2	0	0	0	1	0	0	0	0	2	2
YLR358C	YLR358C	YLR358C_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
YLR361C-A	YLR361C-A	YLR361C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YLR363W-A	YLR363W-A	YLR363W-A_mRNA	protein_coding	0	0	0	3	2	0	0	0	0	0	0	0	0	1
YLR364C-A	YLR364C-A	YLR364C-A_mRNA	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	2
YLR365W	YLR365W	YLR365W_mRNA	protein_coding	0	0	0	3	2	0	0	0	0	0	0	0	0	1
YLR366W	YLR366W	YLR366W_mRNA	protein_coding	0	0	0	3	2	0	0	0	0	0	0	0	0	1
YLR460C	YLR460C	YLR460C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YLR462W	YLR462W	YLR462W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YLR463C	YLR463C	YLR463C_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YLR464W	YLR464W	YLR464W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YMD8	YML038C	YML038C_mRNA	protein_coding	0	0	0	8	1	0	0	0	0	0	0	0	0	7
YML031C-A	YML031C-A	YML031C-A_mRNA	protein_coding	0	1	0	41	18	0	0	0	0	1	0	1	0	23
YML034C-A	YML034C-A	YML034C-A_mRNA	protein_coding	0	0	1	25	9	0	0	1	0	0	0	0	0	16
YML037C	YML037C	YML037C_mRNA	protein_coding	0	0	0	11	1	0	0	0	0	0	0	0	0	10
YML039W	YML039W	YML039W		0	0	0	14	1	0	0	0	0	0	0	0	0	13
YML040W	YML040W	YML040W		0	0	0	14	1	0	0	0	0	0	0	0	0	13
YML045W	YML045W	YML045W		0	0	0	12	11	0	0	0	0	0	0	0	0	1
YML045W-A	YML045W-A	YML045W-A		0	0	0	3	2	0	0	0	0	0	0	0	0	1
YML047W-A	YML047W-A	YML047W-A_mRNA	protein_coding	0	0	0	14	1	0	0	0	0	0	0	0	0	13
YML053C	YML053C	YML053C_mRNA	protein_coding	0	0	0	20	8	0	0	0	0	0	0	0	0	12
YML054C-A	YML054C-A	YML054C-A_mRNA	protein_coding	0	0	0	15	1	0	0	0	0	0	0	0	0	14
YML057C-A	YML057C-A	YML057C-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YML079W	YML079W	YML079W_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YML082W	YML082W	YML082W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YML083C	YML083C	YML083C_mRNA	protein_coding	0	0	1	1	1	0	0	1	0	0	0	0	0	0
YML084W	YML084W	YML084W_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
YML089C	YML089C	YML089C_mRNA	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	1
YML090W	YML090W	YML090W_mRNA	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	3
YML094C-A	YML094C-A	YML094C-A_mRNA	protein_coding	0	0	0	5	3	0	0	0	0	0	0	0	0	2
YML096W	YML096W	YML096W_mRNA	protein_coding	0	3	0	4	1	0	0	0	0	0	0	0	3	3
YML099W-A	YML099W-A	YML099W-A_mRNA	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0
YML100W-A	YML100W-A	YML100W-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YML101C-A	YML101C-A	YML101C-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YML108W	YML108W	YML108W_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YML119W	YML119W	YML119W_mRNA	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5
YML122C	YML122C	YML122C_mRNA	protein_coding	0	0	1	32	28	0	0	1	0	0	0	0	0	4
YML131W	YML131W	YML131W_mRNA	protein_coding	0	2	2	12	2	0	0	2	0	0	0	0	2	10
YML133C	YML133C	YML133C_mRNA	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	10
YML6	YML025C	YML025C_mRNA	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0
YMR027W	YMR027W	YMR027W_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
YMR045C	YMR045C	YMR045C		0	0	0	1	0	0	0	0	0	0	0	0	0	1
YMR046C	YMR046C	YMR046C		0	0	0	1	0	0	0	0	0	0	0	0	0	1
YMR046W-A	YMR046W-A	YMR046W-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YMR1	YJR110W	YJR110W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YMR119W-A	YMR119W-A	YMR119W-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YMR122C	YMR122C	YMR122C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YMR187C	YMR187C	YMR187C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YMR193C-A	YMR193C-A	YMR193C-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YNG1	YOR064C	YOR064C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YNL017C	YNL017C	YNL017C_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
YNL018C	YNL018C	YNL018C_mRNA	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	1
YNL019C	YNL019C	YNL019C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YNL040W	YNL040W	YNL040W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YNL042W-B	YNL042W-B	YNL042W-B_mRNA	protein_coding	0	0	0	11	2	0	0	0	0	0	0	0	0	9
YNL043C	YNL043C	YNL043C_mRNA	protein_coding	0	0	0	10	4	0	0	0	0	0	0	0	0	6
YNL046W	YNL046W	YNL046W_mRNA	protein_coding	0	0	0	10	10	0	0	0	0	0	0	0	0	0
YNL095C	YNL095C	YNL095C_mRNA	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0
YNL097C-B	YNL097C-B	YNL097C-B_mRNA	protein_coding	0	0	0	10	3	0	0	0	0	0	0	0	0	7
YNL097W-A	YNL097W-A	YNL097W-A_mRNA	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	10
YNL100W	YNL100W	YNL100W_mRNA	protein_coding	0	0	0	10	9	0	0	0	0	0	0	0	0	1
YNL103W-A	YNL103W-A	YNL103W-A_mRNA	protein_coding	0	0	0	13	4	0	0	0	0	0	0	0	0	9
YNL108C	YNL108C	YNL108C_mRNA	protein_coding	0	4	0	25	12	0	0	0	0	0	0	0	4	13
YNL109W	YNL109W	YNL109W_mRNA	protein_coding	0	3	1	25	13	0	0	1	0	0	0	0	3	12
YNL114C	YNL114C	YNL114C_mRNA	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	9
YNL115C	YNL115C	YNL115C_mRNA	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5
YNL122C	YNL122C	YNL122C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YNL134C	YNL134C	YNL134C_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
YNL140C	YNL140C	YNL140C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YNL143C	YNL143C	YNL143C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YNL144C	YNL144C	YNL144C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YNL162W-A	YNL162W-A	YNL162W-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YNL276C	YNL276C	YNL276C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YNL284C-B	YNL284C-B	YNL284C-B		0	0	0	1	1	0	0	0	0	0	0	0	0	0
YNL285W	YNL285W	YNL285W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YNR040W	YNR040W	YNR040W_mRNA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4
YNR061C	YNR061C	YNR061C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YNR062C	YNR062C	YNR062C_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
YNR063W	YNR063W	YNR063W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YNR064C	YNR064C	YNR064C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YOL024W	YOL024W	YOL024W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YOL029C	YOL029C	YOL029C_mRNA	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5
YOL134C	YOL134C	YOL134C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YOL150C	YOL150C	YOL150C_mRNA	protein_coding	0	2	0	26	11	0	0	0	0	0	0	0	2	15
YOL155W-A	YOL155W-A	YOL155W-A_mRNA	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0
YOL164W-A	YOL164W-A	YOL164W-A_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YOL166C	YOL166C	YOL166C_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YOL166W-A	YOL166W-A	YOL166W-A_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YOP1	YPR028W	YPR028W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YOR1	YGR281W	YGR281W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YOR325W	YOR325W	YOR325W_mRNA	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0
YOR329W-A	YOR329W-A	YOR329W-A_mRNA	protein_coding	0	0	0	10	3	0	0	0	0	0	0	0	0	7
YOR331C	YOR331C	YOR331C_mRNA	protein_coding	0	0	1	6	2	0	0	1	0	0	0	0	0	4
YOR333C	YOR333C	YOR333C_mRNA	protein_coding	0	0	0	8	3	0	0	0	0	0	0	0	0	5
YOR335W-A	YOR335W-A	YOR335W-A_mRNA	protein_coding	0	0	0	8	5	0	0	0	0	0	0	0	0	3
YOR338W	YOR338W	YOR338W_mRNA	protein_coding	0	0	0	13	3	0	0	0	0	0	0	0	0	10
YOR342C	YOR342C	YOR342C_mRNA	protein_coding	0	1	0	4	4	0	0	0	0	0	0	0	1	0
YOR343C	YOR343C	YOR343C_mRNA	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0
YOR343W-A	YOR343W-A	YOR343W-A		0	0	0	4	0	0	0	0	0	0	0	0	0	4
YOR343W-B	YOR343W-B	YOR343W-B		0	0	0	4	0	0	0	0	0	0	0	0	0	4
YOR345C	YOR345C	YOR345C_mRNA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4
YOR376W	YOR376W	YOR376W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YOX1	YML027W	YML027W_mRNA	protein_coding	0	1	0	22	0	0	0	0	0	0	0	0	1	22
YPD1	YDL235C	YDL235C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YPL142C	YPL142C	YPL142C_mRNA	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0
YPL150W	YPL150W	YPL150W_mRNA	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0
YPL264C	YPL264C	YPL264C_mRNA	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0
YPR016W-A	YPR016W-A	YPR016W-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YPR027C	YPR027C	YPR027C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YPR039W	YPR039W	YPR039W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YPR117W	YPR117W	YPR117W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YPR126C	YPR126C	YPR126C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YPR127W	YPR127W	YPR127W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YPR130C	YPR130C	YPR130C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YPR158C-C	YPR158C-C	YPR158C-C		0	0	0	1	1	0	0	0	0	0	0	0	0	0
YPR158C-D	YPR158C-D	YPR158C-D		0	0	0	1	1	0	0	0	0	0	0	0	0	0
YPR158W-A	YPR158W-A	YPR158W-A		0	0	0	1	1	0	0	0	0	0	0	0	0	0
YPR158W-B	YPR158W-B	YPR158W-B		0	0	0	1	1	0	0	0	0	0	0	0	0	0
YPR172W	YPR172W	YPR172W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YPR174C	YPR174C	YPR174C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YPR177C	YPR177C	YPR177C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YPS1	YLR120C	YLR120C_mRNA	protein_coding	0	0	0	14	14	0	0	0	0	0	0	0	0	0
YPS3	YLR121C	YLR121C_mRNA	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0
YPT1	YFL038C	YFL038C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YPT32	YGL210W	YGL210W_mRNA	protein_coding	0	0	0	4	2	0	0	0	0	0	0	0	0	2
YPT6	YLR262C	YLR262C_mRNA	protein_coding	0	2	0	32	11	0	0	0	0	1	0	1	1	21
YRB2	YIL063C	YIL063C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YRF1-4	YLR466W	YLR466W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YRO2	YBR054W	YBR054W_mRNA	protein_coding	0	1	0	5	2	0	0	0	0	0	0	0	1	3
YSF3	YNL138W-A	YNL138W-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YSH1	YLR277C	YLR277C_mRNA	protein_coding	0	1	1	14	4	0	0	1	0	0	0	0	1	10
YSP2	YDR326C	YDR326C_mRNA	protein_coding	1	0	0	4	1	1	0	0	0	0	0	0	0	3
ZDS2	YML109W	YML109W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ZIP2	YGL249W	YGL249W_mRNA	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	2	0
ZOD1	ZOD1	ZOD1_ncRNA	lincRNA	0	0	0	4	1	0	0	0	0	0	0	0	0	3
ZPS1	YOL154W	YOL154W_mRNA	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5
ZRG17	YNR039C	YNR039C_mRNA	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0
ZRT1	YGL255W	YGL255W_mRNA	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	3
ZTA1	YBR046C	YBR046C_mRNA	protein_coding	0	0	0	3	2	0	0	0	0	0	0	0	0	1
ZUO1	YGR285C	YGR285C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
snR11	snR11	snR11_snoRNA	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1
snR13	snR13	snR13_snoRNA	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1
snR17b	snR17b	snR17b_snoRNA	snoRNA	0	0	0	3	3	0	0	0	0	0	0	0	0	0
snR30	snR30	snR30_snoRNA	snoRNA	0	0	0	11	5	0	0	0	0	0	0	0	0	6
snR40	snR40	snR40_snoRNA	snoRNA	0	0	0	1	1	0	0	0	0	0	0	0	0	0
snR44	snR44	snR44_snoRNA	snoRNA	0	0	0	3	1	0	0	0	1	0	0	0	0	1
snR46	snR46	snR46_snoRNA	snoRNA	0	0	0	4	2	0	0	0	0	0	0	0	0	2
snR54	snR54	snR54_snoRNA	snoRNA	0	0	0	6	0	0	0	0	0	0	0	0	0	6
snR55	snR55	snR55_snoRNA	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1
snR57	snR57	snR57_snoRNA	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1
snR61	snR61	snR61_snoRNA	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1
snR68	snR68	snR68_snoRNA	snoRNA	0	0	0	2	1	0	0	0	0	0	0	0	0	1
snR80	snR80	snR80_snoRNA	snoRNA	0	0	0	1	1	0	0	0	0	0	0	0	0	0
snR85	snR85	snR85_snoRNA	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1
tA(AGC)G	tA(AGC)G	tA(AGC)G_tRNA	protein_coding	0	0	0	16	8	0	0	0	0	0	0	0	0	8
tA(AGC)L	tA(AGC)L	tA(AGC)L_tRNA	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	11
tA(AGC)M1	tA(AGC)M1	tA(AGC)M1_tRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
tA(UGC)L	tA(UGC)L	tA(UGC)L_tRNA	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0
tC(GCA)B	tC(GCA)B	tC(GCA)B_tRNA	protein_coding	0	0	0	8	4	0	0	0	0	0	0	0	0	4
tC(GCA)G	tC(GCA)G	tC(GCA)G_tRNA	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0
tD(GUC)B	tD(GUC)B	tD(GUC)B_tRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
tD(GUC)G1	tD(GUC)G1	tD(GUC)G1_tRNA	protein_coding	0	0	0	21	2	0	0	0	0	0	0	0	0	19
tD(GUC)G2	tD(GUC)G2	tD(GUC)G2_tRNA	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	3
tD(GUC)I1	tD(GUC)I1	tD(GUC)I1_tRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
tD(GUC)I2	tD(GUC)I2	tD(GUC)I2_tRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
tD(GUC)J4	tD(GUC)J4	tD(GUC)J4_tRNA	protein_coding	0	0	0	43	22	0	0	0	0	0	0	0	0	21
tD(GUC)L2	tD(GUC)L2	tD(GUC)L2_tRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
tE(UUC)B	tE(UUC)B	tE(UUC)B_tRNA	protein_coding	0	0	0	7	2	0	0	0	0	0	0	0	0	5
tE(UUC)C	tE(UUC)C	tE(UUC)C_tRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
tE(UUC)E2	tE(UUC)E2	tE(UUC)E2_tRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
tE(UUC)G2	tE(UUC)G2	tE(UUC)G2_tRNA	protein_coding	0	0	0	3	2	0	0	0	0	0	0	0	0	1
tE(UUC)G3	tE(UUC)G3	tE(UUC)G3_tRNA	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0
tE(UUC)L	tE(UUC)L	tE(UUC)L_tRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
tF(GAA)N	tF(GAA)N	tF(GAA)N_tRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
tF(GAA)P2	tF(GAA)P2	tF(GAA)P2_tRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
tG(GCC)B	tG(GCC)B	tG(GCC)B_tRNA	protein_coding	0	0	0	35	19	0	0	0	0	0	0	0	0	16
tG(GCC)J1	tG(GCC)J1	tG(GCC)J1_tRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
tG(GCC)M	tG(GCC)M	tG(GCC)M_tRNA	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0
tH(GUG)M	tH(GUG)M	tH(GUG)M_tRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
tI(AAU)B	tI(AAU)B	tI(AAU)B_tRNA	protein_coding	0	0	0	35	16	0	0	0	0	0	0	0	0	19
tI(AAU)D	tI(AAU)D	tI(AAU)D_tRNA	protein_coding	0	0	0	6	5	0	0	0	0	0	0	0	0	1
tI(AAU)G	tI(AAU)G	tI(AAU)G_tRNA	protein_coding	0	0	0	27	14	0	0	0	0	0	0	0	0	13
tI(AAU)I1	tI(AAU)I1	tI(AAU)I1_tRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
tI(AAU)I2	tI(AAU)I2	tI(AAU)I2_tRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
tI(AAU)L1	tI(AAU)L1	tI(AAU)L1_tRNA	protein_coding	0	0	0	14	9	0	0	0	0	0	0	0	0	5
tI(AAU)N2	tI(AAU)N2	tI(AAU)N2_tRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
tI(UAU)L	tI(UAU)L	tI(UAU)L_tRNA	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	2
tK(CUU)C	tK(CUU)C	tK(CUU)C_tRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
tK(CUU)J	tK(CUU)J	tK(CUU)J_tRNA	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0
tK(UUU)G2	tK(UUU)G2	tK(UUU)G2_tRNA	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3
tL(CAA)M	tL(CAA)M	tL(CAA)M_tRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
tL(CAA)N	tL(CAA)N	tL(CAA)N_tRNA	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	9
tL(GAG)G	tL(GAG)G	tL(GAG)G_tRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
tL(UAA)B2	tL(UAA)B2	tL(UAA)B2_tRNA	protein_coding	0	0	0	6	4	0	0	0	0	0	0	0	0	2
tL(UAG)L1	tL(UAG)L1	tL(UAG)L1_tRNA	protein_coding	0	0	0	9	9	0	0	0	0	0	0	0	0	0
tL(UAG)L2	tL(UAG)L2	tL(UAG)L2_tRNA	protein_coding	0	0	0	12	8	0	0	0	0	0	0	0	0	4
tM(CAU)C	tM(CAU)C	tM(CAU)C_tRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
tN(GUU)G	tN(GUU)G	tN(GUU)G_tRNA	protein_coding	0	0	0	26	19	0	0	0	0	0	0	0	0	7
tN(GUU)K	tN(GUU)K	tN(GUU)K_tRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
tP(UGG)N1	tP(UGG)N1	tP(UGG)N1_tRNA	protein_coding	0	0	0	11	2	0	0	0	0	0	0	0	0	9
tQ(UUG)B	tQ(UUG)B	tQ(UUG)B_tRNA	protein_coding	0	0	0	6	3	0	0	0	0	0	0	0	0	3
tQ(UUG)D2	tQ(UUG)D2	tQ(UUG)D2_tRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
tQ(UUG)L	tQ(UUG)L	tQ(UUG)L_tRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
tR(ACG)L	tR(ACG)L	tR(ACG)L_tRNA	protein_coding	0	0	0	13	9	0	0	0	0	0	0	0	0	4
tR(UCU)B	tR(UCU)B	tR(UCU)B_tRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
tR(UCU)G1	tR(UCU)G1	tR(UCU)G1_tRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
